customer_tweet_id,amazon_tweet_id,customer_message,amazon_reply,message_length
152203.0,152205,@AmazonHelp Ah dommage je n'achèterais pas alors. Vous ne savez pas si vous en aurez à nouveau en stock ? (vu que ce sont les nouveaux ipad pro).,@150780 Nous n'avons malheureusement pas de visibilité dessus pour l'instant. Restez connectée :) ce sera mis à jour dès qu'il y a du nouveau.,145
123424.0,123423,"@116313 →Kindle版も絶賛おススメ！
見開きページのビジュアルが見事です。
紙媒体だとページのあいだ、いわゆるノド？にあたるところで画像がどうしてもすこし難ありのなりますが、2ページ見開き掲載スタイルにすると画面いっぱいにー
つよぽんのーごろさんのーしんごのー
素晴らしい｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡","@143572 Kindle版でお読みいただきありがとうございます！
ぜひいつでも、何度でもお楽しみください👏😍　MH",153
355328.0,355327,Um grande elogio p/ @117086 q vendeu a coleção d teatro completa do Shakespeare c/ o menor preço da interwebs e entregou em menos d 2d ❤️ https://t.co/vs0UqFqOSr,"@200427 Olá Lee, saber que você teve uma boa experiencia nós deixa emocionados. ❤ O que você esta achando da coleção? ^DA https://t.co/NCL5k4qplg",161
2740685.0,2740684,@115850 I have purchased a Motorola pulse escape for rupees 1990 and paid the amount by Visacard by online portal. But somehow first time the transection has been failed but money has been deducted and therefore I have paid second time for the product. I want my money back.,@767791 I'm sorry to hear about your payment. Please report this to our support team here: https://t.co/vlvfJr4nN9 so that we can assist you better. ^HS,274
490381.0,490380,Hey @115821 remind me why I'm paying for 2day shipping when twice this week my packages have been late and another package last month was also late.,@231823 So sorry to hear about the issues! Are the orders arriving later than the dates provided in your order confirmation e-mails? ^GS,148
77578.0,77579,"@AmazonHelp You see, it's not just the thrill and the throttle for me. It's the storytelling and the cliffhangers that make it, it. And not sure what the form was about, but filled it nevertheless... https://t.co/Hyexcr1JPZ",@132975 I feel yahh!! The wait still continues!! Thank you keeping us posted. ^BV,223
324221.0,324222,"@115850 order id-402-4902132-3775509  how this paymnt can be done when no delivery boy came to my add.
Allahabad delvry system is poor. https://t.co/jGqMCKUqen",@193234 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. 1/2^HN,159
2341942.0,2341944,@AmazonHelp It says out for delivery,@318610 Since it is on the truck for delivery it will be delivered today by 8pm. Keep us updated on its arrival! ^ZW,36
1546647.0,1546648,@AmazonHelp I've gotten it and it works now so thank you,@478934 No problem Jack. ^KM,56
1380270.0,1380273,"@AmazonHelp I have placed 3 orders none of them have delivered yet. I had to cancel it after waiting for a months
See Order#__credit_card__",@441304 Sorry to know about this. Please reach us from here: https://t.co/rS49hgaADF we'll assist you. (1/2) ^SV,139
77624.0,77622,"@118919 can you provide an assistance regarding a product i ordered because i received an email to review on the product when in fact it has not been delivered to me. The expected date of delivery mentioned was 28Nov, no attempts for delivery whatsoever",@133292 Apologies for the delay. Have you reported this to our support team here: https://t.co/vlvfJr4nN9? We'd like to check this for you. ^RB,253
389949.0,389950,@AmazonHelp @115851 the status still says on the way - This is laughable !! https://t.co/3nBMazoDUE,@208321 We've sent a correspondence to your registered email address. Please check and revert. ^SQ,99
637324.0,646724,@AmazonHelp It’s with https://t.co/qgEGP0rVqi. I have been charged $10.99 for a U.S subscription for amazon prime and I don’t have prime.,@271115 Please contact us directly so we can look into this with you: https://t.co/hApLpMlfHN ^SB,137
2906640.0,2906641,"@AmazonHelp #facepalm cookies and cache do not create issues like that, those look like placeholder tokens that were not replaced when the page was rendered. I'd suggest you have your developers look into this, I am fairly sure they will find references to the tokens in the source code.","@804864 Are you able to see if the A-Z claim was submitted before you received the error message? If not, you can contact us here and we'll be glad to assist: https://t.co/hApLpMlfHN ^FJ",287
58121.0,58120,@AmazonHelp A claim and escalated. Then the same bs email about how more info is needed and the seller hasn’t received the item. Horrible customer serv.,@129194 I'm sorry for the A-to-z issues. I'd like our team to look into this. Please send us order info here: https://t.co/Z3sF5pyYG5 ^BE,152
394901.0,394900,"@115821 @119356 @AmazonHelp @115851 @209576 Is there anyone who is really concerned abt their customers?  Desperately looking for positive solution. I m not getting any Email response too. Extremely disappointing. Instead of postmorteming the issue, give me the replacement of goods..🙏🙏",@209575 Request you to revert to our email correspondence that you have received on your registered email ID here: https://t.co/NTkrxpsbHJ with further query on this and we'll be happy to take it over from there. (2/2)^SF,286
1602143.0,1602145,"@115850 my package is to be delivered today. Have a flight in evening, and I am here at location only for the next two hours. Please help!","@491794 I understand the importance of the order. However, we deliver orders till 8 PM if the product is (1/2) ^GK",138
1123622.0,1141450,@115850  https://t.co/JaLEb3OG0B,@384979 We cross-checked and the app seems to be running fine. Try back in sometime and keep us posted. ^CB,32
2405135.0,2405133,@AmazonHelp Had email with £40 off a Kindle. Website won't allow the code says it's expired.,@691785 Sorry to hear about the issue you're having. Is there info in the email about the date that the offer is available until? There may be Terms &amp; Conditions in the email to advise this. ^ES,92
920931.0,2128486,@115850 Stop posting shit. You sold be a defective product and doesn't give a damn about  issue. #biycottAmazon #fakeamazon #disappointing services,@626603 here: https://t.co/GIJyeYqKE0 and I'll reach out to you. 2/2 ^MM,147
2882567.0,2882569,"@AmazonHelp Yea, same day delivery didn’t get delivered TWICE. After leaving delivery instructions, even though even when I haven’t I usually get a phone call. Also my previous package with 2 day delivery was a day late. What’s the point in being a prime member?","@799756 Thank you for that information! To better assist you, could you please let us know from which of our marketplaces were these orders placed? https://t.co/nUUp5MLhYl, https://t.co/ykTUEmdsQA, etc. ^RB",262
1682700.0,1682702,@AmazonHelp No updates since that Saturday message about access. Got other mail and different Amazon package on Saturday.,"@476653 Typically, late deliveries arrive the next business day from when the delivery was marked as attempted. Keep us updated! ^AB",121
2288004.0,2288006,@AmazonHelp #First lost my order# then you place replacement order # 2 days delivery for normal purchase &amp; 5 days for replacement # what a disgusting service,"@576412 Sorry about your recent experience, Sameer. I've noted your comments and have forwarded your feedback internally. Please be assured that necessary steps will be taken to resolve this issue. ^SY",161
862487.0,862486,Mala experiencia con @116928. Van 2 pedidos no entregados y ha pasado casi 1 mes de la fecha de entrega. Pongo reclamación y ni contestan,"@324798 Hola Ro, lamentamos el inconveniente. ¿Has contactado con el transportista o con nosotros directamente ?^MB",137
782539.0,782538,@115850 kindly refund my money  order #404-9907668-2959526,"@306778 Please don't provide your order details,we consider it to be personal information.Our page is visible to the public.2/2 ^SC",58
2463902.0,2463901,How do I contact @115830 and why is it so dificoult?,@705217 Hello! You can get in touch with us here: https://t.co/JzP7hlA23B. ^CN,52
382918.0,382917,"Really wanting to be an @115821 fan, but when all three of my devices are broken after having them for 3 months it's hard...","@206738 Oh no! Sorry to hear that, Jon. Will you tell us more about what's going on? Please don't share personal account info! ^AB",124
425425.0,425426,@AmazonHelp How long it will take can you please deliver it now.,@216204 Now might not be probable. We'll be reverting shortly with further updates. Kindly wait until we reach out. Thanks! ^AB,64
1466066.0,1466065,@AmazonHelp Livraison reportée au 2 novembre.. Heureusement que j'en avais besoin avant et que j'ai pris celui là pour le fait qu'il arrivait avant ! ;),@460284 La solution adaptée vous sera proposée d'ici là. Je vous remercie pour votre patience et compréhension. ^MH,152
182978.0,182979,@AmazonHelp yes i dropped all the details. it has been more than a week.,@159037 Kindly check it from the link shared here: https://t.co/NTkrxpsbHJ (2/2)^HR,72
1547873.0,1547872,"@115821 amazone did fraud with me.. i buy a product prepaid and amazone didn't give me the product or  refund 
Order #
403-4256956-6053949","@479219 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA",138
2614171.0,2614169,Just called @115830 . They said account is on hold. Couldn’t tell me why and that someone would call me in 24hours. Utter rubbish. Your customer service continues to dumbfound me.,"@739004 I know how frustrating this is. An account specialist is the best one to get this resolved for you. Keep an eye on your e-mail and be sure to check your spam/junk as well, the e-mails can be routed there sometimes. ^AL",179
883014.0,883012,"@115821 So, now explaining it for a fifth time to get another agent. Who still doesn’t get it.",@122721 We'd like to have a member of our team look in to this! Leave your info here: https://t.co/gZv6vU0Qyy Keep us posted! ^KN,94
1494753.0,1494760,@AmazonHelp You did it again. Received wrong product today sixth time..  #nowords @AmazonHelp,@467065 I'm sorry you've received a wrong product. Could you confirm if you've shared the details through the link provided earlier? ^AP,93
1832523.0,1832524,@AmazonHelp @115821 @AmazonHelp @115850 what good is amazon prime for me then? when it doesn't even work.,@549803 I'll be sure to pass your comments as feedback to our concerned team for review. ^GS,105
243218.0,243217,@116875 hola me pueden ayudar a hacer una corrección en una factura de un producto que ya recibí?,"@172353 Hola Mario, para esta gestión debes contactar a nuestro Servicio al Cliente con este enlace: https://t.co/beR78zMMYB . ^MB",97
245219.0,245217,@115850 How come the prce of Sandisk microsd crd wth adaptor priced in ur 'Lightning Deal' as 649 bcomes 739 at chkout wth normal delivery,@174216 That's strange. Please reach out to us at: https://t.co/vlvfJr4nN9 we'll check it for you. ^AU,138
109855.0,109854,@115850 Trying to reach amazon customer care since last two weeks regarding order 408-3616751-7832318. Tried through email and call but no response. Tried in app help but no relevant option. I pm my number to you to call me regarding the issue.,"@140392 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^SV",244
210450.0,210453,@AmazonHelp Can you please tell me why same product is tagged with 3 different prices at 3 different times..,"@165812 Also, different sellers do provide the same item at different prices. 2/2 ^EM",108
2980274.0,2980275,アマゾンさん違う商品送ってきたよ～😭,@821969 ご迷惑をお掛けし申し訳ございません。お届けした商品に問題があった場合、Amazonが発送する商品は返品・交換（可能な商品のみ）にて対応させていただいております。お手数ですが、リンクをご参照の上お手続きください。https://t.co/TYbxdUDknb TN,18
2166603.0,2166602,"@115850 Whats the point giving code which never works and give error ""This property is not participating in the offer"" -Lucky Winner of Amazon Great Indian Festival 2017",@635873 We would like to understand the issue in a better way. Kindly elaborate on the concern for us. ^CB,169
457754.0,457752,@AmazonHelp @137599 my copy of destiny 2 was cancelled because we used the same card to pay on each account and every person I’ve talked to in CS has told me to just buy it again at more than double the price it was when I purchased it,@223706 I'm sorry to hear about this! Was there a quantity limit for the item while it was on sale? ^JS,235
304392.0,304391,Okay but... I'm officially a victim of misleading photos on Amazon. @115821 https://t.co/hl2Z2nJQJm,@188696 I'm sorry your order didn't arrive as you expected. Let's explore your return options here: https://t.co/Hzomb3EI6X ^GG,99
2806593.0,2806592,"Hi.
https://t.co/GzF9Py9bXZ","@782772 Hello, how may I help you? ^AH",27
39590.0,39589,For god sake @115821!! Second time in 6 weeks your delivery guy breaks my mailbox door! Like that box was ever going to fit!! .de order https://t.co/N6GqYoVsDo,"@124654 Please get in touch with us, the Amazon.de Social Media Team: https://t.co/cUDnC8mjd7 We would like to check this. ^SI",159
1423502.0,1423506,Half of the country who ordered Echo after October 5 has received their unit. But @115850 guys in Hyderabad are yet to deliver my unit.,@182861 I understand you'd like the Echo to be delivered soon. Could please let us know if we've missed (1/2) ^GS,135
695.0,694,Just pulled another #Amazon delivery out of the bushes since the #amzl people can’t walk the extra 2 ft to my door. So tired of this.,@115853 I'm sorry we let you down! We'd like to make sure this is addressed. Please provide some details here: https://t.co/z6evtFsZI5 ^BN,133
424012.0,424011,"@118919 Madharchod amajon wale randi ke aaulad madharcho mera paisa fasaya helpline numbe bhi nhi lag rha 
Bhut jaldi honewala hai patan india se",@215940 link here: https://t.co/TxK11znixD and we will assist you further. (2/2)^HR,145
787143.0,787142,"@AmazonHelp  agents say, we will refund you in 5 days! it's been 13 days. still waiting for @71902 @133462 is growing better. https://t.co/nNwMDB50eP",@307766 we consider them as personal information. Our Twitter page is visible to public. (2/2)^VM,149
493272.0,493274,"@AmazonHelp Have done that. But what’s the point, have raised it before but no one does anything???",@232601 Kindly share your details via the above link. We'll check this for you. ^SG,99
279683.0,279682,"@AmazonHelp @115851 very shameful activity by amazon, instead of taking action on complaint you people give make responsibility on consumer. 1/2",@182670 reply to the email you've received from our team and we'll get back to you. 2/2 ^KA,144
2954500.0,2954499,@115830 Can you confirm that order 206-8195514-7057146 is still being delivered today please,"@389482 Thanks for reaching out to us today, Niall!  We're unable to access your account but we'd love to help! Could you tell us the latest tracking update for this delivery: https://t.co/aaDyEz1VgE ^ML",92
1451821.0,1451820,@AmazonHelp Here it is. I know they are working hard and a hurry but it’d be nice if packages were not thrown @ front door https://t.co/MQQLDAceIW,"@456914 We'd like to escalate this for you. As detailed as possible, please provide your info for us here: https://t.co/024E3pVOXE ^BV",146
326736.0,326737,@AmazonHelp Danke,@193849 Gerne 😊,17
735276.0,735277,@AmazonHelp You're missing the point I paid for next day delivery and here we are 2 days later and I still haven't got it,@150360 We can't see accounts w/ Twitter so please reach out to us so we can look into options for the order: https://t.co/JzP7hlA23B ^DD,121
2818521.0,2818524,"@AmazonHelp Milford, US (Massachusetts) station is unable to deliver *any* package to my address on time, if ever—I suspect they're intentionally ""losing"" (destroying) my packages, #AmazonLogistics leadership team is unable to provide satisfaction #CloseTheStation #TerminateStationManagers",@425206 Is there a parcel that is in transit just now that you are currently having problems with? ^KI,290
957578.0,957577,@AmazonHelp Providing my details 9th time. Let's see what you gonna do this time,@329177 Thanks a lot for the cooperation.  We'll reach out to you at the earliest to make things right. ^CB,80
403504.0,403505,@AmazonHelp Dji phantom drones weren't available on amazonin. Are they available now since you showed one in the video lol,@211501 You might want to check these out: https://t.co/LreYA638RU. ^SQ,122
757755.0,757757,@AmazonHelp @115851  sorry to bother you but Amazon did mentally harass with me specially for this product.Pls do the needful. Pls escalate till high,@301084 I'm sorry for the stretch. Our team is currently working on your issue. We'll get back to you at the earliest. We've (1/2)^AU,149
863906.0,863905,Amazon drivers need to fix up - how are you gunna pull up outside my house and still deliver my parcel to the wrong address 😐,"@325160 Oh no! I'm so sorry, Sim! Please phone us here: https://t.co/JzP7hlA23B to report this. Were you able to retrieve your parcel? ^LB",125
2903608.0,2903610,@AmazonHelp Still confused. Item I purchased is marked as Prime and in stock. Therefore should be despatched tomorrow latest surely? So I should have it Thursday? https://t.co/SaqeLWGZzK,"@804152 Some items do take longer to process! We don't have access to orders via social media, if you'd like us to look into this order, please reach out to us here:https://t.co/JzP7hlA23B ^AH",186
2921393.0,2921392,Kitten TV on @116439 🐱🐱🐱 https://t.co/tmvlpcnbJ1,@808529 That's a purrfect shot! ^LS,48
763046.0,763044,@AmazonHelp ordered a phone case and paid £6 for next day deliver yesterday to be told it would be delivered today but never turned up 🤷🏻‍♀️,@302334 I'm sorry your case didn't arrive! Were you given an updated delivery date or notice of delay? ^ZW,140
1676433.0,1676434,"@AmazonHelp Non, comment faire et pourquoi?","@509971 N'ayant pas accès à votre compte via Twitter, notre SAV est disponible pour vous aider via ce lien: https://t.co/qzuu0dgDXz ^ASZ",43
2308924.0,2308922,"@AmazonHelp Gonna have to return another thing now, 3rd thing in the last 2 months","@669710 This certainly isn't what we like to here! Without giving any personal information, will you tell us more about the items you've been receiving? Are you noticing a trend? ^HC",82
1258266.0,1258265,"Just received my copy of #AnOrdinaryLife , thanks @115821 for Super fast delivery and really can't wait to start reading it @77379 https://t.co/cYFCPRFJEI",@414839 We knew you would be eager to get your hands on it. Seems like an interesting read. Dig in!! ^AB,154
834414.0,834416,@AmazonHelp Hable con atención al cliente y puse día reclamaciones,"@318697 Lamentamos lo sucedido, Laura. ¿El pedido es gestionado por Amazon o por un vendedor externo? ^AV",66
2697183.0,2697181,@AmazonHelp Where is the applications library??,"@757888 Let's see what we can do to get you there! Just to confirm, which Amazon Fire tablet do you have? ^HC",47
439233.0,439232,"@AmazonHelp Bonjour, possible d'avoir des nouvelles d'un colis qui n'arrive pas en point relais colis ?","@219318 Bonjour, que dit le suivi de ce dernier ?^AR",103
839378.0,839388,@AmazonHelp Customer care helpless. No answers except prod cut will be delivered,"@319704 I'm sorry for the ordeal you've had to go through. I'd like to assist you with this, kindly drop in your details 1/3 ^EM",80
1776209.0,1776207,@115821 customer service is trash I was told 3 different things each time I called Then they hung up when I asked to speak with a supervisor,"@533755 We'd like a chance to help! Without giving account information, can you tell us more about the concerns you were calling about? ^KJ",140
1100478.0,1100477,"tried ordering Wide Sargasso Sea off @115821 because i need it for college and my shipping address clearly has Fredericksburg, VA in it and they sent it to Troy, AL 😤😤 @AmazonHelp https://t.co/FAvVqC0fdq","@379637 Oh no! Mary, we would love to look into this with you in real time. Please contact us here:  https://t.co/hApLpMlfHN ^LM",203
619188.0,619189,@AmazonHelp Realmente eso es lo más importante y no la pérdida de mi pedido? Podéis pedirme por privado el número de seguimiento y así poder ayudarme creo.....,"@266929 No lo es, Laura. Nuestra intención no es molestarte, pero desde este departamento no tenemos acceso a tu cuenta, por lo que necesitamos algunos datos para poder ayudarte. 
^ES",159
1665742.0,1665741,@AmazonHelp Amazonにこんなシステムがあったなんて……！,@507517 突然リプして申し訳ございません (;´▽｀A`` 中の人がたまたまツイートを拝見したので、ついリプしてしまいました。＊カリカリ梅に釣られたのは内緒です　今後もAmazonをどうぞよろしくお願いいたします～♪ ヽ(*^^*)ノ TN,36
226420.0,226419,@115850 Why’s that i get #WrongPageError when i place an order followg ur optns available?,"@170046 That's unsual, kindly connect with our support team here: https://t.co/qWSC0jKBRG. We'll look into it. ^PS",90
322989.0,322988,"Oye @116875 ya te tardaste en hacer una promoción en libros.
🤔 ¿O me la habré perdido?
😱😭","@192932 Hola Gabriel, todas nuestras promociones son anunciadas en nuestra página web, puedes estar al tanto 😉. ^MB",89
1380254.0,1380255,@AmazonHelp You've failed to adhere to the agreement made when I purchased Amazon prime yet again. I'll be cancelling my membership.,@185625 I am very sorry to hear that the game did not arrive. You can certainly refuse the parcel and we will reimburse your funds. ^CR,132
2452877.0,2452879,@AmazonHelp Stop cheating #amazon stop scamming,@126983 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/2),47
2812811.0,2812809,I HATE USPS. STOP GIVING MY PACKAGES TO THEM. WHY CANT I JUST HAVE UPS OR FEDEX EVER?! I wouldnt be paying for Amazon Prime if I wanted my packages in a WEEK. 😠😠😠😠 @118706 @115821,"@784303 I'm so sorry for the frustration, Bri! Is there a current order that you're experiencing these issues with? ^AR",179
2568530.0,2568529,"@117086 queridoss &lt;3 aqui, mnh mãe disse q esse mês foi cobrado duas vezes no cartão a minha conta do Kindle Unlimited. tem como analisar?","@728537 Oi Julia, pode falar com o SAC (https://t.co/Qzzg8y1LhY), eles te ajudam! ^VL",141
191551.0,191550,@AmazonHelp What happened is I tried to change my bank details from Spain and they flagged me as fraud - even though it was my account. :(,@161025 I'd like our team to look into this. Use the skip sign in option to send us your information here: https://t.co/idK6ESyI2v ^GL,138
1482322.0,1482320,No puedo ver el amazon prime TNS #fraude @116875 @116928 https://t.co/JEogEetS77,@464181 Hola Fernando. En este enlace puedes ver el calendario de los partidos transmitidos: https://t.co/E3u8cvNqpg  ^JJ,80
250028.0,250029,@AmazonHelp I already did many times you can check from your end,@175407 I have checked and we haven't received your details yet. Please drop your details in the link provided earlier &amp; we'll help.^SQ,64
419579.0,419577,"@115850 disappointing Self Return service at Amazon Seller Services, Pune Chakan  #badservice",@215059 a few pincodes. So we offer self return to our customers. Appreciate your understanding. (2/2) ^GK,93
529956.0,529957,@AmazonHelp Not that I can see https://t.co/3MN7sX8gtg,"@242726 Thanks for that information! As we're unable to access your orders or account details via Twitter, for further assistance please get in touch with us by going here: https://t.co/JzP7hlRCV9 ^RB",54
981961.0,981958,"@AmazonHelp Still on the call. So far, prepaid label (no printer or car and nearest delivery office is quite a walk away) or arrange my own courier",@352823 Oh no! Please let us know if other insights or alternatives are given on the call and how it's going! ^TG,147
1354458.0,1354460,"@AmazonHelp It is more than a month, is this your refund policy? @AmazonHelp @115850","@435859 Apologies for the delay in the refund being processed. We've not yet received your information yet, kindly 1/3 ^EM",84
150598.0,150597,@116875 A casi 2 meses de la compra no ha llegado mi producto.Contestan q el vendedor se retiró de Amazon. Quiero saber quien se hace responsable,@150349 Lamento este inconveniente Elba. ¿Has entrado en contacto con nuestro Servicio al Cliente para reportar lo sucedido? ^AZ,145
386495.0,386498,"@AmazonHelp I ordered a pair of pillow covers on 7th Oct, the order was eligible for prime, yet it's being delivered 6 days after.","@207495 I get your concern. Estimated delivery date is calculated based on various factors like availability of the product, ^VN(1/2)",130
1001037.0,1001036,Amazon shipping sucks! 3 of my last 4 orders have been late by multiple days or just been lost completely. @115821 @118706,"@356990 Hi Chad, I'm sorry to hear this. Did you notice any trends? ^AT",122
401570.0,401567,@AmazonHelp Código do rastreio: OA510958988BR,"@210963 Kelly, caso o seu pedido não chegar até o final do dia de hoje, por favor nós avisa. ^DA",45
2011882.0,2011880,"@AmazonHelp I have 2 shipments left the carrier facility at the same time, one arrived and the other still in its way. https://t.co/scPkEp0gLl",@594921 Hey! Thanks for letting us know that one has arrived! Has the other missed an estimated delivery date or is it still on track to arrive on time? ^JO,142
530046.0,530047,@AmazonHelp I was told that it would arrive by 9am. I have just spoken to a manager who cannot get a carrier to answer the phone. There doesn't seem to be much point in the call centre as they can't do anything.,@242744 What is the current tracking information showing for you order? Have a look here: https://t.co/aaDyEzjw8c ^CR,211
1208746.0,1208745,@AmazonHelp me habéis facturado mal la compra de contenidos Kindle. Como realizo la reclamación? Gracias,"@403798 Susana, nos disculpamos por lo sucedido. Contacta a nuestro SAC para brindarte más soporte: https://t.co/OjvUxwnzPe ^AV",104
352812.0,352810,Why don't you send us the contact no. of the courier rep along with status email and SMS when order is out for delivery? @115850 @115821,@199878 here: https://t.co/GIJyeYqKE0 &amp; we'll take necessary actions to make things right. 2/2 ^MJ,136
2399412.0,2399411,@115850 pre ordering and waiting one month  for getting echo dot is way too long @AmazonHelp,@170825 I'll forward your feedback to the concerned team. (2/2) ^BS,92
2888165.0,2888164,@AmazonHelp Vendido y enviado por amazon,"@800860 Comprendo, ¿has podido comunicarte con el transportista encargado de entregar tu pedido? ^KA",40
80619.0,80618,"Any idea, why @115833 is not answering or switching the lights on/off? With #reverb or #Alexaapp we’ve no probs?! We tried several times with a factory setting, but nothings works. Thanks for your kind support, BR Dini","@133888 Hast du schon versucht, den Echo für 30 Sekunden vom Strom zu nehmen? Funktioniert es dann? ^SK",218
1558047.0,1558045,"@AmazonHelp hi I am trying to set up multi-room music across my echo and dot but when I select one, the other becomes unavailable. Help?",@481569 Play the same song from multiple Echo devices by synchronizing them in the Alexa app! Learn how here:https://t.co/qe7RMjAO9N ^ZW,136
399875.0,399876,@AmazonHelp u hv the order id... Ryt...?? Chck the issue then,@210546 We'll not be able to access your account over Twitter. Please share your details in the link shared earlier. ^HN,61
1744072.0,1744070,"Placed an @115821 order two days ago, paid extra for it to be delivered today. Order status page says.... shipping soon. 3 hours left, and it still hasn't left their warehouse. FFS",@526002 I'm so sorry for this delay. What is the delivery date that was on the confirmation e-mail? https://t.co/XIk3PEM8dy ^HS,180
353242.0,353243,@AmazonHelp Sir my no. 9694538533 please call,"@194888 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA",45
107296.0,107298,@AmazonHelp Bonsoir j'aimerais juste que mon colis soit envoyé à la date indiqué,@139832 Que dit le suivi de votre colis s'il vous plaît ? ^SB,80
429963.0,429964,.@115850 very nice service . Look at these SS n do needful order No. is - # 171 - 3764860-5084322 . https://t.co/wcqCIXYCwn,@217254 Sorry about the delivery. Could you let us know if we've missed the delivery date? ^HA,123
2104252.0,2104250,@AmazonHelp Yes. Ive been advised it will be here. Its 12:31 and its not even out yet!,"@621224 Apologies, if the item doesn't arrive you can use the link to report the missed delivery to us. ^JJ",86
255747.0,255745,"Damnit @115821, you got me again. I really going to cancel #prime this time. https://t.co/WFUVyblhaa",@176829 We don't want you to feel that way! Can you please tell us what's going on? ^AH,100
1714326.0,1714328,"@AmazonHelp I sent all the details to your link but your team says whatever email you have given,no account by that name,how it is muzzling,howdo Iorder",@450218 Please share your details from the link here: https://t.co/beaaDm0muc to assist you accordingly. (2/2)^HR,152
2827334.0,2827333,"@119356 
Haven't got any follow up or cashback even though ample of reminders to Amazon Customer Service.
Order # 402-3583162-6473110
Order # 402-8532082-6637114
@AmazonHelp
@18220
@116327
#falseadvertising","@787523 We're following up on your concern via DM. Please refer. Also, please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^VN",206
2549520.0,2549518,"Faux mail reçu.
Ne jamais cliquer  bouton "" Annuler la commande "" Sinon le pirate aura accès à votre compte @2600  @63522 https://t.co/8hw7yguedF","@724383 Bonjour Lucien, merci de nous l'avoir signalé. Veuillez transferer cet e-mail frauduleux à l'adresse : __email__.",145
2884904.0,2884905,@AmazonHelp To which email adderess shall i send the email in italian?  I can write in italian i just need the right email address that ‘ll help,@800218 You can contact our Customer Service by selecting e-mail at step 3 by clicking here: https://t.co/DLd2m7oplv by. ^MZ,144
266023.0,266021,@AmazonHelp Called in a feel like i got 0 information from the rep on the status,"@166676 If you return multiple orders, use the separate return label intended for each order so we can properly refund you. ^DD",80
1179722.0,1179721,@AmazonHelp i still have not received my package after waiting the rare 36 hours. Id like instructions on how to follow up on this.,"@253648 We will need to take a closer look at this. You can call, chat, or e-mail us here: https://t.co/hApLpMlfHN ^LJ",131
1689513.0,1689512,I️ won’t be ordering from Amazon anymore 🤦🏽‍♀️ my package went missing the first time and the second one still never arrived,@512969 I'm sorry your package hasn't arrived as expected! Are you seeing this trend with a particular carrier? We'd like to help! ^ZW,124
972821.0,972820,@AmazonHelp stop selling defective products,"@350719 Hi, have you received a product which is defective? Is it listed as sold by Amazon or a seller on the website? ^TS",43
2675636.0,2675632,"@AmazonHelp Have spoken w/ 3 reps today who say they don't see the Amazon Pay charge. Yet, I received a receipt &amp; see the charge on my CC.","@489253 Hi, can you see the charge when you click on 'Shoppers' on Amazon Pay website: https://t.co/QSfNvEKzKQ ^TS",142
1595208.0,1595207,@AmazonHelp #403-4263631-6499550/NoDeliveryinLast5Days/RefundInProcess/NomoneyforDhanter&amp;Diwali Thanks @115821 :(,@490158 it to be personal information. Our Twitter page is visible to the public. 3/3^AP,117
2011986.0,2011985,@117086 Olá! Como faço para trabalhar com vocês?,"@594946 Oi Ingrid, pode conferir todas as opções e vagas disponíveis neste link: https://t.co/HMGmzbpjma 😉 ^LG",48
142879.0,142878,"um, hiiiiiii I need coffee and Amazon sent the wrong humidifier filter so I'm drier than a desert???",@148251 Oh no! Sorry you did not receive the correct item. Please visit our online returns center here:https://t.co/TdGQys9JgY to look into available options. Thank you ^AP,100
586908.0,586907,"@AmazonHelp I've restarted the stick, the router and I've tried 'forget' the network and re added it - nothing is working, I've already gone through the Amazon troubleshooting guide!",@258596 We would like to take a closer look into that for you https://t.co/oGDklGgbCZ please click on this link to speak with an associate.^SM,182
1680118.0,1680121,@AmazonHelp China post. Do they send mail via container ship or something?,@510909 (1/2) This indicates it was sold and fulfilled by a third-party seller and they are able to choose the shipping speed.,74
145873.0,145872,@120533 Livré aux résidents... 😂😂,"@149083 Je suis désolée par rapport à cela😓
Pourriez-vous nous indiquer le transporteur s'étant occupé de la livraison de votre colis? ^FT",33
853887.0,853886,Tengo un enojo @115821 LADRONESSSSSSS https://t.co/p8xGhaOdT2,"@322815 Hola Bella, sin compartir información personal o de tu cuenta, ¿qué ha sucedido? ^LG",61
17925.0,17920,@AmazonHelp @115850 at my address. Will pay then return charges. But also want to tell u this is not right that we pay self return courier cost then what's,"@119904 I understand your concern, unfortunately we cannot arrange a return as already mentioned. Kindly self-return the order. ^ZH",155
224847.0,224845,アマゾンさん？ https://t.co/qJ6ZftBt69,@169718 こちらのメッセージはhttps://t.co/st4oU5QbhPからお送りしたものではありません。当サイトではSMSで未納料金などといった内容を送ることはありませんので、記載の電話番号に連絡などされぬよう…。 RI,31
